teks,label
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp760/WPB.bppbbk/KP.bpp64/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Satu bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
WONOSOBO (0bpp9060) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara BANJARNEGARA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,bbkbar_e_rekon9,4bar_e_rekon5,000
bar_e_rekon,bar_e_rekonbar_e_rekon7,bar_e_rekon0bar_e_rekon,bppbpp8
-bpp,bppbpp0,000
0
4bar_e_rekon,60bar_e_rekon,965
0
0
bppbbkbbk,765,000
bppbbkbbk,765,000
0
0
0

SAI
8,bbkbar_e_rekon9,4bar_e_rekon5,000
bar_e_rekon,bar_e_rekonbar_e_rekon7,bar_e_rekon0bar_e_rekon,bppbpp8
-bpp,bppbpp0,000
0
4bar_e_rekon,60bar_e_rekon,965
0
0
bppbbkbbk,765,000
bppbbkbbk,765,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-4bppbbk8/WPB.bppbbk/KP.0bar_e_rekon7/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Satu bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
KEBUMEN (0bpp9077) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara PURWOREJO, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bppbpp,bar_e_rekonbpp4,0bbk8,000
bbk,bpp89,bar_e_rekonbppbpp,950
-bpp6
0
bpp0bar_e_rekon
0
0
60,000,000
60,000,000
0
0
0

SAI
bppbpp,bar_e_rekonbpp4,0bbk8,000
bbk,bpp89,bar_e_rekonbppbpp,950
-bpp6
0
bpp0bar_e_rekon
0
0
60,000,000
60,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bbkbar_e_rekon85bar_e_rekon/WPB.bppbbk/KP.0bar_e_rekon8/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Lima Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
SUKOHARJO (0bpp9098) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SURAKARTA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,64bar_e_rekon,4bar_e_rekon4,000
bar_e_rekon,850,bbk45,754
-bppbar_e_rekon
0
7bbk7,7bbk6
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

SAI
7,64bar_e_rekon,4bar_e_rekon4,000
bar_e_rekon,850,bbk45,754
-bppbar_e_rekon
0
7bbk7,7bbk6
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-75778/WPB.bppbbk/KP.bpp48/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Sembilan bulan September tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
KAB. BOYOLALI (0bpp9bppbpp0) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara KLATEN
, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Agustus bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,bbk00,896,000
4,585,9bbk4,866
-bar_e_rekon,085,bbkbbk7
0
87
0
0
bbk0,000,000
bbk0,000,000
0
0
0

SAI
7,bbk00,896,000
4,585,9bbk4,866
-bar_e_rekon,085,bbkbbk7
0
87
0
0
bbk0,000,000
bbk0,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bppbpp6bbk/WPB.bppbbk/KP.bpp6bar_e_rekon/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Satu bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
KARANGANYAR (0bpp9bpp0bbk) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SRAGEN
, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,bbk6bpp,746,000
bar_e_rekon,409,888,080
-bpp,974,450
0
bar_e_rekon,bpp06,807
0
0
bbk9,000,000
bbk9,000,000
0
0
0

SAI
8,bbk6bpp,746,000
bar_e_rekon,409,888,080
-bpp,974,450
0
bar_e_rekon,bpp06,807
0
0
bbk9,000,000
bbk9,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-75778/WPB.bppbbk/KP.bpp48/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Sembilan bulan September tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
KAB. BOYOLALI (0bpp9bppbpp0) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara KLATEN
, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Agustus bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,bbk00,896,000
4,585,9bbk4,866
-bar_e_rekon,085,bbkbbk7
0
87
0
0
bbk0,000,000
bbk0,000,000
0
0
0

SAI
7,bbk00,896,000
4,585,9bbk4,866
-bar_e_rekon,085,bbkbbk7
0
87
0
0
bbk0,000,000
bbk0,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp554bpp0/WPB.bppbbk/KP.0bar_e_rekon8/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Rabu tanggal Dua Belas bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
WONOGIRI (0bpp9bppbar_e_rekon4) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara SURAKARTA, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,bpp4bar_e_rekon,bppbpp8,000
7,954,656,bar_e_rekon4bbk
-bpp,9bpp5,84bbk
0
bpp0,bbkbbk0,88bbk
0
0
0
0
0
0
0

SAI
8,bpp4bar_e_rekon,bppbpp8,000
7,954,656,bar_e_rekon4bbk
-bpp,9bpp5,84bbk
0
bpp0,bbkbbk0,88bbk
0
0
0
0
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp569/WPB.bppbbk/KP.bpp48/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Kamis tanggal Satu bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
KLATEN (0bpp9bppbbkbpp) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara KLATEN
, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
bpp0,77bar_e_rekon,bppbbkbbk,000
bbk,0bar_e_rekon9,bar_e_rekonbppbar_e_rekon,bpp4bpp
-bpp,bppbpp0,06bpp
0
4bpp7,44bbk
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

SAI
bpp0,77bar_e_rekon,bppbbkbbk,000
bbk,0bar_e_rekon9,bar_e_rekonbppbar_e_rekon,bpp4bpp
-bpp,bppbpp0,06bpp
0
4bpp7,44bbk
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

Perbedaan

Hasil Rekonsiliasi secara rinci tertuang dalam Laporan Hasil Rekonsiliasi dan lampiran
lainnya yang merupakan bagian yang tidak terpisahkan dari BAR ini. Perbedaan yang masih
ditemukan akan ditindaklanjuti kedua belah pihak.
Demikian berita acara ini dibuat dengan sesungguhnya untuk dilaksanakan sebagaimana
mestinya.
An. Kuasa Bendahara Umum Negara,

An. Kuasa Pengguna Anggaran,

Kepala Seksi Verifikasi dan Akuntansi

Kepala BPS Kab.Sukoharjo

Krismawan
NIP.bpp97bbkbppbppbar_e_rekonbppbpp9940bar_e_rekonbpp00bpp

Ir. Sri Ariyanto
NIP.bpp964bppbppbpp7bpp9900bbkbpp00bar_e_rekon

Berita Acara Rekonsiliasi ini telah diotorisasi secara elektronik, tidak dibutuhkan tanda tangan basah",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-4bar_e_rekonbbkbar_e_rekon0/WPB.bppbbk/KP.bpp6bar_e_rekon/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Rabu tanggal Delapan Belas bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
KAB. SRAGEN (0bpp9bpp45) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SRAGEN
, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
7,bar_e_rekonbar_e_rekon5,8bar_e_rekon0,000
bbk,7bbkbbk,477,bbk8bbk
-bpp68
0
678,bpp94
0
0
60,000,000
60,000,000
0
0
0

SAI
7,bar_e_rekonbar_e_rekon5,8bar_e_rekon0,000
bbk,7bbkbbk,477,bbk8bbk
-bpp68
0
678,bpp94
0
0
60,000,000
60,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-7bar_e_rekonbar_e_rekon85/WPB.bppbbk/KP.0bar_e_rekon8/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Selasa tanggal Tujuh bulan September tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KOTA
SURAKARTA (0bpp9bpp5bar_e_rekon) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SURAKARTA, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Agustus bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
5,596,578,000
bbk,bbk40,bbk79,bpp56
-555,bar_e_rekon56
0
999,7bbk6
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

SAI
5,596,578,000
bbk,bbk40,bbk79,bpp56
-555,bar_e_rekon56
0
999,7bbk6
0
0
bar_e_rekon4,000,000
bar_e_rekon4,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bppbar_e_rekon5048/WPB.bppbbk/KP.0bar_e_rekon9/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Jumat tanggal Tiga bulan Desember tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
BANYUMAS (0bpp9bpp66) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara PURWOKERTO, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Nopember bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
8,bbk85,404,000
7,bpp89,600,560
-bpp,bppbpp7,579
0
840,448
0
0
bbk0,000,000
bbk0,000,000
0
0
0

SAI
8,bbk85,404,000
7,bpp89,600,560
-bpp,bppbpp7,579
0
840,448
0
0
bbk0,000,000
bbk0,000,000
0
0
0

Perbedaan",bar_e_rekon
"BERITA ACARA REKONSILIASI
Nomor: BAR-bpp490bbkbbk/WPB.bppbbk/KP.0bar_e_rekon9/bar_e_rekon0bar_e_rekonbpp
Pada hari ini Jumat tanggal Tujuh bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK KAB.
PURBALINGGA (0bpp9bpp70) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara PURWOKERTO, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember bar_e_rekon0bar_e_rekonbpp.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
bpp
bar_e_rekon
bbk
4
5
6
7
8
9
bpp0
bppbpp
bppbar_e_rekon

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
6,bpp48,64bbk,000
6,bpp0bbk,655,854
-5
0
47,895,bpp55
0
0
0
0
0
0
0

SAI
6,bpp48,64bbk,000
6,bpp0bbk,655,854
-5
0
47,895,bpp55
0
0
0
0
0
0
0

Perbedaan",bar_e_rekon
